date,CCAA,confirmed,deceased,hospitalized,intensive_care
2021-04-03,Castilla y León,207966,6636,25563,2017
2021-04-03,Cataluña,552290,14248,39378,3327
2021-04-03,Ceuta,5233,98,320,43
2021-04-03,Galicia,117593,2348,12724,1703
2021-04-03,Valenciana,387916,7344,35007,3414
2021-04-03,Extremadura,70839,1745,5706,498
2021-04-03,Madrid,642567,15683,87394,7463
2021-04-03,Melilla,7952,82,580,97
2021-04-03,Murcia,109106,1571,8654,1114
2021-04-03,Navarra,75384,1490,8050,792
2021-04-03,País Vasco,165307,4017,15835,1498
2021-04-03,La Rioja,28188,747,3204,349
2021-04-04,Andalucía,505970,9438,41592,4521
2021-04-04,Aragón,107787,3257,11639,1115
2021-04-04,Asturias,47949,1934,7964,665
2021-04-04,Baleares,57834,831,4471,707
2021-04-04,Canarias,47203,691,4728,955
2021-04-04,Cantabria,26393,544,2865,391
2021-04-04,Castilla La Mancha,178789,5878,23535,1814
2021-04-04,Castilla y León,208187,6643,25589,2024
2021-04-04,Cataluña,553118,14261,39430,3336
2021-04-04,Ceuta,5266,98,321,44
2021-04-04,Galicia,117748,2352,12742,1706
2021-04-04,Valenciana,387994,7346,35015,3414
2021-04-04,Extremadura,70884,1745,5713,498
2021-04-04,Madrid,643250,15694,87540,7477
2021-04-04,Melilla,7981,82,586,99
2021-04-04,Murcia,109141,1571,8661,1114
2021-04-04,Navarra,75580,1492,8059,796
2021-04-04,País Vasco,165843,4027,15872,1507
2021-04-04,La Rioja,28230,748,3205,349
2021-04-05,Andalucía,507756,9446,41742,4541
2021-04-05,Aragón,108008,3261,11659,1117
2021-04-05,Asturias,48045,1937,7987,667
2021-04-05,Baleares,57868,831,4473,708
2021-04-05,Canarias,47427,692,4748,964
2021-04-05,Cantabria,26450,545,2872,393
2021-04-05,Castilla La Mancha,179111,5880,23560,1817
2021-04-05,Castilla y León,208628,6650,25645,2026
2021-04-05,Cataluña,553890,14274,39485,3340
2021-04-05,Ceuta,5303,98,324,44
2021-04-05,Galicia,117889,2354,12766,1710
2021-04-05,Valenciana,388066,7347,35032,3415
2021-04-05,Extremadura,70974,1745,5719,498
2021-04-05,Madrid,645804,15720,87762,7500
2021-04-05,Melilla,8017,83,588,99
2021-04-05,Murcia,109257,1571,8668,1114
2021-04-05,Navarra,75782,1492,8085,797
2021-04-05,País Vasco,166373,4034,15905,1508
2021-04-05,La Rioja,28254,748,3208,349
2021-04-06,Andalucía,509983,9459,41855,4562
2021-04-06,Aragón,108359,3269,11683,1122
2021-04-06,Asturias,48168,1940,7999,669
2021-04-06,Baleares,57937,831,4475,709
2021-04-06,Canarias,47657,692,4769,969
2021-04-06,Cantabria,26516,545,2877,393
2021-04-06,Castilla La Mancha,179508,5885,23584,1819
2021-04-06,Castilla y León,209054,6655,25685,2031
2021-04-06,Cataluña,556345,14295,39571,3352
2021-04-06,Ceuta,5339,98,325,45
2021-04-06,Galicia,118063,2356,12774,1712
2021-04-06,Valenciana,388256,7347,35055,3419
2021-04-06,Extremadura,71087,1745,5727,500
2021-04-06,Madrid,648757,15742,87995,7529
2021-04-06,Melilla,8075,83,594,99
2021-04-06,Murcia,109331,1571,8677,1116
2021-04-06,Navarra,76011,1493,8109,803
2021-04-06,País Vasco,167094,4041,15950,1516
2021-04-06,La Rioja,28310,748,3216,350
2021-04-07,Andalucía,512145,9469,41971,4582
2021-04-07,Aragón,108680,3271,11710,1125
2021-04-07,Asturias,48317,1946,8016,670
2021-04-07,Baleares,58003,831,4481,710
2021-04-07,Canarias,47884,695,4790,972
2021-04-07,Cantabria,26578,546,2880,395
2021-04-07,Castilla La Mancha,180001,5890,23624,1821
2021-04-07,Castilla y León,209522,6658,25730,2035
2021-04-07,Cataluña,558543,14320,39641,3355
2021-04-07,Ceuta,5382,99,331,45
2021-04-07,Galicia,118232,2362,12786,1715
2021-04-07,Valenciana,388489,7352,35067,3422
2021-04-07,Extremadura,71206,1745,5737,501
2021-04-07,Madrid,651451,15759,88211,7552
2021-04-07,Melilla,8126,84,602,99
2021-04-07,Murcia,109436,1571,8691,1119
2021-04-07,Navarra,76275,1493,8126,805
2021-04-07,País Vasco,167871,4047,16003,1524
2021-04-07,La Rioja,28395,750,3223,352
2021-04-08,Andalucía,514391,9480,42101,4601
2021-04-08,Aragón,109009,3276,11733,1127
2021-04-08,Asturias,48478,1947,8031,674
2021-04-08,Baleares,58060,831,4482,710
2021-04-08,Canarias,48190,696,4803,974
2021-04-08,Cantabria,26680,546,2891,395
2021-04-08,Castilla La Mancha,180393,5892,23652,1828
2021-04-08,Castilla y León,209943,6663,25778,2047
2021-04-08,Cataluña,560642,14344,39733,3362
2021-04-08,Ceuta,5425,99,334,45
2021-04-08,Galicia,118426,2363,12802,1716
2021-04-08,Valenciana,388672,7354,35088,3424
2021-04-08,Extremadura,71338,1746,5745,502
2021-04-08,Madrid,653896,15773,88414,7569
2021-04-08,Melilla,8168,84,604,99
2021-04-08,Murcia,109549,1572,8694,1121
2021-04-08,Navarra,76598,1497,8142,809
2021-04-08,País Vasco,168661,4059,16060,1529
2021-04-08,La Rioja,28452,751,3227,352
2021-04-09,Andalucía,516582,9494,42203,4621
2021-04-09,Aragón,109254,3278,11752,1128
2021-04-09,Asturias,48616,1949,8055,678
2021-04-09,Baleares,58129,831,4486,710
2021-04-09,Canarias,48421,697,4812,977
2021-04-09,Cantabria,26736,547,2905,395
2021-04-09,Castilla La Mancha,180804,5894,23679,1829
2021-04-09,Castilla y León,210398,6667,25827,2052
2021-04-09,Cataluña,562785,14369,39805,3372
2021-04-09,Ceuta,5454,99,335,45
2021-04-09,Galicia,118625,2363,12817,1716
2021-04-09,Valenciana,388846,7355,35109,3426
2021-04-09,Extremadura,71452,1748,5755,503
2021-04-09,Madrid,656728,15791,88643,7589
2021-04-09,Melilla,8215,85,610,100
2021-04-09,Murcia,109609,1572,8699,1122
2021-04-09,Navarra,76853,1501,8166,812
2021-04-09,País Vasco,169549,4067,16141,1539
2021-04-09,La Rioja,28521,751,3233,352
2021-04-10,Andalucía,518029,9512,42316,4639
2021-04-10,Aragón,109483,3284,11766,1130
2021-04-10,Asturias,48700,1950,8062,680
2021-04-10,Baleares,58184,831,4489,711
2021-04-10,Canarias,48623,699,4831,982
2021-04-10,Cantabria,26828,547,2914,397
2021-04-10,Castilla La Mancha,180999,5899,23710,1834
2021-04-10,Castilla y León,210612,6673,25857,2056
2021-04-10,Cataluña,563662,14384,39858,3376
2021-04-10,Ceuta,5472,99,339,45
2021-04-10,Galicia,118810,2363,12832,1720
2021-04-10,Valenciana,389033,7357,35123,3429
2021-04-10,Extremadura,71545,1749,5765,503
2021-04-10,Madrid,657433,15814,88808,7602
2021-04-10,Melilla,8245,85,615,101
2021-04-10,Murcia,109663,1574,8706,1125
2021-04-10,Navarra,77083,1504,8189,814
2021-04-10,País Vasco,170298,4073,16195,1548
2021-04-10,La Rioja,28567,751,3236,354
2021-04-11,Andalucía,518724,9523,42420,4657
2021-04-11,Aragón,109594,3286,11787,1130
2021-04-11,Asturias,48802,1951,8070,681
2021-04-11,Baleares,58230,831,4490,711
2021-04-11,Canarias,48824,701,4848,985
2021-04-11,Cantabria,26913,548,2922,400
2021-04-11,Castilla La Mancha,181137,5901,23728,1840
2021-04-11,Castilla y León,210800,6679,25881,2064
2021-04-11,Cataluña,564238,14392,39925,3385
2021-04-11,Ceuta,5497,99,340,45
2021-04-11,Galicia,118946,2364,12850,1722
2021-04-11,Valenciana,389124,7357,35134,3432
2021-04-11,Extremadura,71619,1750,5775,504
2021-04-11,Madrid,658051,15823,88935,7623
2021-04-11,Melilla,8257,85,617,101
2021-04-11,Murcia,109692,1574,8709,1126
2021-04-11,Navarra,77304,1505,8205,818
2021-04-11,País Vasco,170902,4080,16243,1559
2021-04-11,La Rioja,28590,751,3239,356
2021-04-12,Andalucía,520406,9536,42570,4676
2021-04-12,Aragón,109773,3289,11814,1134
2021-04-12,Asturias,48920,1953,8095,685
2021-04-12,Baleares,58276,832,4493,713
2021-04-12,Canarias,49029,703,4858,989
2021-04-12,Cantabria,27018,550,2939,402
2021-04-12,Castilla La Mancha,181536,5903,23760,1842
2021-04-12,Castilla y León,211182,6683,25944,2071
2021-04-12,Cataluña,566423,14410,40005,3395
2021-04-12,Ceuta,5521,99,345,45
2021-04-12,Galicia,119122,2365,12868,1724
2021-04-12,Valenciana,389228,7357,35160,3433
2021-04-12,Extremadura,71727,1752,5785,504
2021-04-12,Madrid,660290,15858,89117,7647
2021-04-12,Melilla,8283,86,622,102
2021-04-12,Murcia,109820,1574,8713,1126
2021-04-12,Navarra,77501,1505,8223,824
2021-04-12,País Vasco,171622,4093,16332,1570
2021-04-12,La Rioja,28636,751,3249,357
2021-04-13,Andalucía,522408,9551,42692,4691
2021-04-13,Aragón,110088,3292,11839,1139
2021-04-13,Asturias,49114,1953,8117,689
2021-04-13,Baleares,58333,832,4498,713
2021-04-13,Canarias,49225,706,4871,995
2021-04-13,Cantabria,27097,550,2947,405
2021-04-13,Castilla La Mancha,181919,5917,23793,1846
2021-04-13,Castilla y León,211547,6686,25994,2074
2021-04-13,Cataluña,568405,14429,40074,3402
2021-04-13,Ceuta,5568,99,348,47
2021-04-13,Galicia,119296,2366,12887,1724
2021-04-13,Valenciana,389390,7358,35177,3436
2021-04-13,Extremadura,71889,1755,5790,504
2021-04-13,Madrid,663007,15870,89350,7676
2021-04-13,Melilla,8319,87,627,102
2021-04-13,Murcia,109883,1575,8720,1127
2021-04-13,Navarra,77738,1506,8246,828
2021-04-13,País Vasco,172626,4096,16411,1579
2021-04-13,La Rioja,28698,751,3255,357
2021-04-14,Andalucía,524571,9569,42845,4711
2021-04-14,Aragón,110354,3298,11876,1140
2021-04-14,Asturias,49269,1953,8131,692
2021-04-14,Baleares,58375,832,4499,713
2021-04-14,Canarias,49435,710,4890,1000
2021-04-14,Cantabria,27163,550,2958,407
2021-04-14,Castilla La Mancha,182359,5925,23844,1852
2021-04-14,Castilla y León,211949,6689,26041,2078
2021-04-14,Cataluña,570558,14453,40152,3413
2021-04-14,Ceuta,5579,99,353,48
2021-04-14,Galicia,119544,2366,12905,1726
2021-04-14,Valenciana,389610,7359,35192,3436
2021-04-14,Extremadura,72009,1757,5795,504
2021-04-14,Madrid,665543,15887,89586,7708
2021-04-14,Melilla,8352,87,631,102
2021-04-14,Murcia,109980,1576,8727,1127
2021-04-14,Navarra,77961,1508,8263,831
2021-04-14,País Vasco,173567,4102,16468,1588
2021-04-14,La Rioja,28758,752,3261,358
2021-04-15,Andalucía,526564,9582,42998,4734
2021-04-15,Aragón,110630,3299,11899,1146
2021-04-15,Asturias,49396,1954,8144,694
2021-04-15,Baleares,58453,832,4504,715
2021-04-15,Canarias,49716,714,4910,1006
2021-04-15,Cantabria,27297,551,2969,408
2021-04-15,Castilla La Mancha,182801,5929,23871,1860
2021-04-15,Castilla y León,212344,6697,26081,2079
2021-04-15,Cataluña,572353,14469,40215,3422
2021-04-15,Ceuta,5595,100,355,48
2021-04-15,Galicia,119751,2366,12925,1731
2021-04-15,Valenciana,389840,7361,35213,3436
2021-04-15,Extremadura,72098,1760,5808,504
2021-04-15,Madrid,667926,15906,89803,7738
2021-04-15,Melilla,8389,87,638,102
2021-04-15,Murcia,110056,1576,8736,1128
2021-04-15,Navarra,78201,1512,8277,834
2021-04-15,País Vasco,174471,4107,16528,1595
2021-04-15,La Rioja,28858,752,3268,359
2021-04-16,Andalucía,528526,9599,43159,4758
2021-04-16,Aragón,110999,3301,11937,1151
2021-04-16,Asturias,49505,1956,8166,699
2021-04-16,Baleares,58507,833,4507,715
2021-04-16,Canarias,49917,716,4929,1009
2021-04-16,Cantabria,27400,552,2976,410
2021-04-16,Castilla La Mancha,183238,5935,23916,1863
2021-04-16,Castilla y León,212798,6700,26121,2082
2021-04-16,Cataluña,574285,14489,40277,3427
2021-04-16,Ceuta,5626,100,359,48
2021-04-16,Galicia,119946,2366,12942,1736
2021-04-16,Valenciana,390006,7363,35237,3441
2021-04-16,Extremadura,72206,1761,5819,504
2021-04-16,Madrid,670739,15920,90032,7771
2021-04-16,Melilla,8418,87,640,104
2021-04-16,Murcia,110130,1577,8747,1128
2021-04-16,Navarra,78391,1512,8305,837
2021-04-16,País Vasco,175295,4116,16607,1606
2021-04-16,La Rioja,28932,754,3277,360
2021-04-17,Andalucía,529610,9613,43281,4778
2021-04-17,Aragón,111218,3304,11959,1156
2021-04-17,Asturias,49590,1961,8184,700
2021-04-17,Baleares,58546,833,4509,716
2021-04-17,Canarias,50091,720,4940,1014
2021-04-17,Cantabria,27488,553,2984,412
2021-04-17,Castilla La Mancha,183444,5939,23947,1864
2021-04-17,Castilla y León,213022,6704,26146,2089
2021-04-17,Cataluña,575214,14504,40333,3433
2021-04-17,Ceuta,5638,101,362,50
2021-04-17,Galicia,120153,2367,12956,1738
2021-04-17,Valenciana,390172,7364,35252,3445
2021-04-17,Extremadura,72265,1761,5821,505
2021-04-17,Madrid,671593,15935,90227,7793
2021-04-17,Melilla,8428,87,643,104
2021-04-17,Murcia,110204,1579,8750,1128
2021-04-17,Navarra,78547,1512,8316,841
2021-04-17,País Vasco,176058,4126,16678,1620
2021-04-17,La Rioja,28956,755,3280,360
2021-04-18,Andalucía,530322,9624,43407,4798
2021-04-18,Aragón,111327,3305,11977,1158
2021-04-18,Asturias,49700,1962,8199,701
2021-04-18,Baleares,58578,834,4513,716
2021-04-18,Canarias,50272,723,4957,1020
2021-04-18,Cantabria,27604,554,2987,413
2021-04-18,Castilla La Mancha,183594,5941,23977,1869
2021-04-18,Castilla y León,213220,6711,26173,2093
2021-04-18,Cataluña,575790,14512,40368,3434
2021-04-18,Ceuta,5645,101,362,50
2021-04-18,Galicia,120289,2370,12975,1742
2021-04-18,Valenciana,390263,7364,35267,3446
2021-04-18,Extremadura,72338,1763,5830,505
2021-04-18,Madrid,672217,15948,90385,7817
2021-04-18,Melilla,8434,87,646,106
2021-04-18,Murcia,110219,1579,8756,1128
2021-04-18,Navarra,78710,1512,8332,842
2021-04-18,País Vasco,176687,4132,16729,1628
2021-04-18,La Rioja,28988,756,3288,363
2021-04-19,Andalucía,531821,9635,43561,4821
2021-04-19,Aragón,111513,3311,12010,1160
2021-04-19,Asturias,49817,1963,8222,704
2021-04-19,Baleares,58618,834,4515,717
2021-04-19,Canarias,50428,724,4972,1021
2021-04-19,Cantabria,27716,554,3006,413
2021-04-19,Castilla La Mancha,183979,5946,24019,1875
2021-04-19,Castilla y León,213600,6715,26222,2096
2021-04-19,Cataluña,577775,14528,40446,3444
2021-04-19,Ceuta,5658,101,364,50
2021-04-19,Galicia,120433,2371,13001,1748
2021-04-19,Valenciana,390383,7365,35280,3451
2021-04-19,Extremadura,72441,1763,5839,506
2021-04-19,Madrid,674588,15977,90589,7842
2021-04-19,Melilla,8454,88,647,107
2021-04-19,Murcia,110302,1580,8765,1130
2021-04-19,Navarra,78889,1515,8356,844
2021-04-19,País Vasco,177481,4139,16827,1640
2021-04-19,La Rioja,29078,756,3292,364
2021-04-20,Andalucía,533757,9649,43697,4846
2021-04-20,Aragón,111845,3314,12039,1163
2021-04-20,Asturias,49962,1964,8243,709
2021-04-20,Baleares,58669,834,4520,717
2021-04-20,Canarias,50621,724,4991,1028
2021-04-20,Cantabria,27806,555,3017,415
2021-04-20,Castilla La Mancha,184409,5955,24053,1877
2021-04-20,Castilla y León,214018,6720,26290,2102
2021-04-20,Cataluña,580213,14541,40503,3457
2021-04-20,Ceuta,5672,101,364,50
2021-04-20,Galicia,120656,2372,13020,1754
2021-04-20,Valenciana,390602,7367,35296,3454
2021-04-20,Extremadura,72518,1764,5846,508
2021-04-20,Madrid,677348,15997,90839,7868
2021-04-20,Melilla,8489,88,650,107
2021-04-20,Murcia,110403,1580,8769,1131
2021-04-20,Navarra,79112,1515,8378,847
2021-04-20,País Vasco,178454,4148,16917,1655
2021-04-20,La Rioja,29124,756,3299,364
2021-04-21,Andalucía,535557,9669,43839,4862
2021-04-21,Aragón,112166,3316,12073,1168
2021-04-21,Asturias,50066,1965,8256,715
2021-04-21,Baleares,58740,834,4523,718
2021-04-21,Canarias,50846,725,5005,1032
2021-04-21,Cantabria,27913,555,3025,416
2021-04-21,Castilla La Mancha,184805,5959,24080,1880
2021-04-21,Castilla y León,214396,6724,26333,2106
2021-04-21,Cataluña,582170,14551,40576,3460
2021-04-21,Ceuta,5690,102,365,51
2021-04-21,Galicia,120899,2373,13049,1759
2021-04-21,Valenciana,390821,7367,35314,3456
2021-04-21,Extremadura,72612,1765,5853,508
2021-04-21,Madrid,679784,16016,91063,7890
2021-04-21,Melilla,8523,88,651,108
2021-04-21,Murcia,110502,1580,8769,1132
2021-04-21,Navarra,79314,1518,8394,848
2021-04-21,País Vasco,179471,4155,17003,1667
2021-04-21,La Rioja,29215,756,3304,364
2021-04-22,Andalucía,537171,9679,43980,4893
2021-04-22,Aragón,112459,3318,12113,1171
2021-04-22,Asturias,50192,1968,8267,721
2021-04-22,Baleares,58793,835,4525,718
2021-04-22,Canarias,51011,728,5017,1035
2021-04-22,Cantabria,28032,555,3035,419
2021-04-22,Castilla La Mancha,185218,5962,24105,1888
2021-04-22,Castilla y León,214809,6733,26378,2111
2021-04-22,Cataluña,584368,14563,40634,3468
2021-04-22,Ceuta,5707,103,366,51
2021-04-22,Galicia,121159,2375,13063,1761
2021-04-22,Valenciana,391003,7368,35330,3458
2021-04-22,Extremadura,72733,1766,5865,511
2021-04-22,Madrid,682163,16030,91262,7915
2021-04-22,Melilla,8571,88,654,109
2021-04-22,Murcia,110608,1581,8779,1134
2021-04-22,Navarra,79527,1518,8415,850
2021-04-22,País Vasco,180433,4162,17103,1682
2021-04-22,La Rioja,29329,756,3312,364
2021-04-23,Andalucía,539034,9693,44112,4919
2021-04-23,Aragón,112717,3319,12128,1173
2021-04-23,Asturias,50320,1969,8283,724
2021-04-23,Baleares,58848,835,4526,718
2021-04-23,Canarias,51190,729,5027,1037
2021-04-23,Cantabria,28189,555,3049,420
2021-04-23,Castilla La Mancha,185697,5967,24135,1892
2021-04-23,Castilla y León,215006,6736,26401,2117
2021-04-23,Cataluña,586308,14572,40689,3474
2021-04-23,Ceuta,5722,103,367,51
2021-04-23,Galicia,121391,2377,13084,1763
2021-04-23,Valenciana,391339,7369,35345,3460
2021-04-23,Extremadura,72806,1767,5868,513
2021-04-23,Madrid,684937,16055,91478,7946
2021-04-23,Melilla,8616,88,655,109
2021-04-23,Murcia,110709,1581,8787,1135
2021-04-23,Navarra,79712,1519,8433,851
2021-04-23,País Vasco,181359,4175,17184,1704
2021-04-23,La Rioja,29393,757,3317,364
2021-04-24,Andalucía,540089,9705,44224,4934
2021-04-24,Aragón,112855,3322,12149,1176
2021-04-24,Asturias,50423,1973,8295,727
2021-04-24,Baleares,58891,835,4531,719
2021-04-24,Canarias,51326,730,5038,1040
2021-04-24,Cantabria,28266,555,3060,423
2021-04-24,Castilla La Mancha,185885,5971,24161,1895
2021-04-24,Castilla y León,215301,6741,26436,2123
2021-04-24,Cataluña,587262,14587,40733,3476
2021-04-24,Ceuta,5731,103,369,51
2021-04-24,Galicia,121571,2377,13101,1765
2021-04-24,Valenciana,391485,7372,35354,3463
2021-04-24,Extremadura,72871,1769,5875,514
2021-04-24,Madrid,685610,16069,91688,7965
2021-04-24,Melilla,8627,89,656,109
2021-04-24,Murcia,110780,1582,8794,1136
2021-04-24,Navarra,79874,1521,8439,853
2021-04-24,País Vasco,182039,4184,17244,1716
2021-04-24,La Rioja,29467,757,3322,364
2021-04-25,Andalucía,540770,9711,44317,4952
2021-04-25,Aragón,112993,3324,12161,1178
2021-04-25,Asturias,50507,1973,8305,727
2021-04-25,Baleares,58932,836,4535,720
2021-04-25,Canarias,51419,731,5044,1041
2021-04-25,Cantabria,28337,556,3068,425
2021-04-25,Castilla La Mancha,186044,5978,24185,1896
2021-04-25,Castilla y León,215490,6742,26480,2128
2021-04-25,Cataluña,587962,14601,40788,3482
2021-04-25,Ceuta,5735,103,370,51
2021-04-25,Galicia,121710,2379,13120,1769
2021-04-25,Valenciana,391567,7374,35367,3466
2021-04-25,Extremadura,72912,1770,5885,514
2021-04-25,Madrid,686114,16082,91832,7986
2021-04-25,Melilla,8643,89,658,110
2021-04-25,Murcia,110803,1582,8802,1136
2021-04-25,Navarra,80010,1527,8454,854
2021-04-25,País Vasco,182788,4189,17294,1724
2021-04-25,La Rioja,29481,757,3331,367
2021-04-26,Andalucía,542021,9719,44472,4969
2021-04-26,Aragón,113275,3330,12200,1181
2021-04-26,Asturias,50591,1974,8315,729
2021-04-26,Baleares,58996,837,4536,721
2021-04-26,Canarias,51582,732,5055,1044
2021-04-26,Cantabria,28468,557,3086,426
2021-04-26,Castilla La Mancha,186414,5982,24231,1902
2021-04-26,Castilla y León,215897,6746,26511,2128
2021-04-26,Cataluña,590430,14611,40864,3489
2021-04-26,Ceuta,5745,104,373,51
2021-04-26,Galicia,121888,2380,13149,1772
2021-04-26,Valenciana,391730,7374,35397,3469
2021-04-26,Extremadura,72984,1771,5891,514
2021-04-26,Madrid,688272,16101,92026,8010
2021-04-26,Melilla,8656,89,659,110
2021-04-26,Murcia,110910,1582,8812,1136
2021-04-26,Navarra,80168,1529,8481,858
2021-04-26,País Vasco,183553,4200,17382,1730
2021-04-26,La Rioja,29541,757,3341,367
2021-04-27,Andalucía,543590,9728,44606,4991
2021-04-27,Aragón,113614,3332,12220,1185
2021-04-27,Asturias,50693,1974,8331,730
2021-04-27,Baleares,59062,837,4542,722
2021-04-27,Canarias,51715,733,5066,1048
2021-04-27,Cantabria,28557,557,3101,428
2021-04-27,Castilla La Mancha,186837,5988,24266,1905
2021-04-27,Castilla y León,216274,6749,26561,2132
2021-04-27,Cataluña,592787,14632,40934,3490
2021-04-27,Ceuta,5755,104,377,52
2021-04-27,Galicia,122125,2380,13163,1777
2021-04-27,Valenciana,391947,7374,35421,3470
2021-04-27,Extremadura,73069,1771,5895,514
2021-04-27,Madrid,690794,16120,92231,8033
2021-04-27,Melilla,8682,89,659,110
2021-04-27,Murcia,111017,1583,8817,1139
2021-04-27,Navarra,80349,1531,8503,863
2021-04-27,País Vasco,184412,4208,17466,1744
2021-04-27,La Rioja,29623,757,3351,369
2021-04-28,Andalucía,545195,9746,44713,5009
2021-04-28,Aragón,113964,3333,12242,1186
2021-04-28,Asturias,50795,1975,8346,733
2021-04-28,Baleares,59141,838,4545,722
2021-04-28,Canarias,51889,735,5076,1053
2021-04-28,Cantabria,28656,557,3110,428
2021-04-28,Castilla La Mancha,187250,5991,24301,1909
2021-04-28,Castilla y León,216669,6752,26595,2138
2021-04-28,Cataluña,594877,14642,40989,3497
2021-04-28,Ceuta,5760,104,378,52
2021-04-28,Galicia,122328,2383,13182,1779
2021-04-28,Valenciana,392132,7376,35437,3472
2021-04-28,Extremadura,73169,1773,5903,515
2021-04-28,Madrid,693069,16136,92417,8051
2021-04-28,Melilla,8697,89,659,110
2021-04-28,Murcia,111096,1583,8823,1139
2021-04-28,Navarra,80558,1532,8514,865
2021-04-28,País Vasco,185274,4215,17539,1764
2021-04-28,La Rioja,29682,759,3355,370
2021-04-29,Andalucía,546790,9752,44822,5027
2021-04-29,Aragón,114328,3335,12269,1186
2021-04-29,Asturias,50906,1976,8358,735
